M1, M2
0.70140, 0.51600
0.70060, 0.51400
0.70300, 0.51640
0.69760, 0.51140
0.70580, 0.50280
0.70720, 0.50060
0.69840, 0.49960
0.67560, 0.49900
0.66700, 0.50200
0.67580, 0.51080
0.67560, 0.52240
0.68280, 0.51920
0.69140, 0.52040
0.69120, 0.51020
0.68420, 0.51020
0.67380, 0.50840
0.68240, 0.49960
0.66600, 0.50020
0.67000, 0.49940
0.66960, 0.49060
0.65540, 0.49520
0.63580, 0.49320
0.63440, 0.48820
0.63580, 0.49540
0.63460, 0.49760
0.62860, 0.49360
0.64100, 0.51360
0.64060, 0.51200
0.63120, 0.50380
0.63000, 0.50720
0.62460, 0.50940
0.61880, 0.51480
0.62160, 0.50860
0.62440, 0.50580
0.63460, 0.50520
0.63000, 0.50660
0.62780, 0.49640
0.62840, 0.49020
0.61720, 0.48220
0.60380, 0.46980
0.59400, 0.48160
0.60000, 0.47140
0.60840, 0.47380
0.60980, 0.48020
0.61080, 0.47180
0.60140, 0.46460
0.57260, 0.45640
0.56680, 0.46540
0.55320, 0.46340
0.55680, 0.45300
0.55720, 0.45140
0.55700, 0.45660
0.54180, 0.48040
0.55500, 0.48720
0.55600, 0.49380
0.55600, 0.49480
0.54540, 0.48560
0.55200, 0.48140
0.54740, 0.46400
0.55100, 0.47140
0.55540, 0.47860
0.56340, 0.46660
0.55880, 0.45880
0.56400, 0.46980
0.57200, 0.48180
0.57340, 0.46460
0.57240, 0.45540
0.56680, 0.44860
0.58360, 0.44220
0.56060, 0.44400
0.57000, 0.44960
0.56600, 0.45100
0.57300, 0.46320
0.56520, 0.46180
0.56960, 0.47620
0.56080, 0.47720
0.54980, 0.48880
0.55820, 0.48860
0.57800, 0.49300
0.57880, 0.49180
0.58220, 0.49220
0.58000, 0.50300
0.56900, 0.50200
0.57320, 0.50980
0.58160, 0.51840
0.57560, 0.51020
0.56320, 0.51400
0.54760, 0.51620
0.56000, 0.51900
0.55520, 0.52300
0.54760, 0.52240
0.53560, 0.53300
0.56120, 0.53480
0.54620, 0.54940
0.54260, 0.55720
0.55540, 0.58820
0.55340, 0.59060
0.55920, 0.59060
0.55420, 0.58160
0.56320, 0.57200
0.56040, 0.57180
0.55620, 0.58620
0.55480, 0.60300
0.54980, 0.60120
0.53540, 0.61620
0.53180, 0.60780
0.52060, 0.61420
0.53740, 0.59760
0.53740, 0.59460
0.55020, 0.59900
0.54600, 0.60580
0.54900, 0.60380
0.53660, 0.61200
0.53460, 0.61760
0.53780, 0.60360
0.52120, 0.60300
0.52660, 0.60900
0.53180, 0.61360
0.54020, 0.61420
0.54120, 0.60280
0.54920, 0.59020
0.53280, 0.59620
0.54480, 0.60060
0.55080, 0.59620
0.56960, 0.59700
0.56200, 0.57720
0.57020, 0.57440
0.56400, 0.57880
0.56380, 0.59460
0.57880, 0.59440
0.58520, 0.58400
0.60580, 0.58480
0.62600, 0.59340
0.64060, 0.59520
0.64300, 0.59720
0.64320, 0.58620
0.64960, 0.57040
0.66000, 0.57180
0.66720, 0.59080
0.68260, 0.59920
0.69100, 0.60240
0.66980, 0.60340
0.66740, 0.60920
0.67400, 0.59660
0.68060, 0.59660
0.68760, 0.58160
0.65840, 0.58060
0.63680, 0.56540
0.63940, 0.56620
0.64000, 0.55520
0.64820, 0.56800
0.66060, 0.56480
0.66260, 0.58820
0.66760, 0.57840
0.66220, 0.56080
0.66660, 0.55940
0.66980, 0.53640
0.67140, 0.53100
0.67780, 0.53660
0.68320, 0.53660
0.66320, 0.56460
0.66160, 0.57940
0.66420, 0.58000
0.66520, 0.57220
0.66500, 0.58240
0.65860, 0.57160
0.65080, 0.57800
0.63840, 0.57720
0.64340, 0.57780
0.63900, 0.56520
0.64460, 0.58100
0.63900, 0.57820
0.65560, 0.57980
0.64460, 0.58740
0.65320, 0.58620
0.65020, 0.57840
0.64800, 0.56820
0.63640, 0.56440
0.65020, 0.56360
0.63740, 0.55600
0.64180, 0.55040
0.63020, 0.55620
0.61780, 0.54280
0.62540, 0.54080
0.62360, 0.54180
0.60680, 0.54760
0.61700, 0.54900
0.61520, 0.55460
0.61620, 0.54540
0.60520, 0.54660
0.60500, 0.55700
0.60420, 0.54240
0.62820, 0.53520
0.62880, 0.54000
0.62680, 0.55860
0.64040, 0.55600
0.62540, 0.55300
0.63600, 0.56540
0.63820, 0.57940
0.64320, 0.58080
0.63240, 0.58440
0.64980, 0.57980
0.66480, 0.57960
0.67360, 0.58300
0.67280, 0.58520
0.68560, 0.59320
0.68600, 0.58120
0.69500, 0.56740
0.69820, 0.58600
0.70280, 0.57640
0.69820, 0.56940
0.69280, 0.56980
0.69280, 0.58880
0.69500, 0.58680
0.67800, 0.58620
0.69440, 0.59480
0.68620, 0.59360
0.68380, 0.59320
0.66620, 0.60240
0.65600, 0.60300
0.65100, 0.58440
0.65320, 0.57720
0.66060, 0.57620
0.66100, 0.57340
0.65860, 0.56040
0.66640, 0.56840
0.67360, 0.57620
0.65860, 0.58620
0.66020, 0.58440
0.65500, 0.58180
0.64660, 0.56980
0.64760, 0.57000
0.66100, 0.55280
0.66560, 0.55180
0.66380, 0.53240
0.65900, 0.54220
0.66140, 0.55660
0.66980, 0.57040
0.66840, 0.57140
0.66860, 0.54300
0.67380, 0.54600
0.67420, 0.54520
0.67760, 0.54640
0.66180, 0.54340
0.66360, 0.55500
0.65920, 0.55260
0.65740, 0.55760
0.64740, 0.56360
0.64700, 0.56480
0.64480, 0.56480
0.65960, 0.56680
0.65980, 0.56040
0.65720, 0.57680
0.66160, 0.58600
0.66300, 0.59800
0.65600, 0.60440
0.65060, 0.59840
0.65340, 0.59240
0.63660, 0.58420
0.64820, 0.58300
0.62620, 0.58300
0.63720, 0.58440
0.62400, 0.59260
0.60500, 0.60340
0.59420, 0.59440
0.60240, 0.58900
0.62300, 0.59780
0.63040, 0.60440
0.64220, 0.59920
0.64560, 0.60600
0.64360, 0.61700
0.65260, 0.60200
0.66320, 0.59520
0.66160, 0.60160
0.66180, 0.61420
0.65360, 0.60900
0.65100, 0.61320
0.65260, 0.60660
0.65500, 0.60200
0.65600, 0.59340
0.65980, 0.59400
0.65640, 0.58600
0.66800, 0.59500
0.66580, 0.59760
0.66480, 0.60320
0.65500, 0.58960
0.64440, 0.59660
0.64440, 0.60060
0.63740, 0.60120
0.63460, 0.59900
0.62460, 0.59160
0.62760, 0.58560
0.63000, 0.58580
0.63140, 0.57920
0.63560, 0.58020
0.62680, 0.58640
0.63540, 0.57740
0.63800, 0.57580
0.63160, 0.57740
0.64260, 0.58600
0.64240, 0.58560
0.64220, 0.58280
0.63780, 0.59240
0.64460, 0.58320
0.65040, 0.57580
0.63560, 0.56720
0.64840, 0.57520
0.63900, 0.56480
0.64240, 0.55620
0.64560, 0.55560
0.62480, 0.55740
0.62420, 0.55540
0.64180, 0.56600
0.64000, 0.55880
0.65180, 0.56080
0.65480, 0.56900
0.63440, 0.56220
0.63680, 0.55900
0.64160, 0.56460
0.63180, 0.55560
0.63280, 0.55080
0.62680, 0.54760
0.63860, 0.54100
0.63320, 0.53820
0.63240, 0.53780
0.62820, 0.53460
0.63340, 0.54500
0.63400, 0.54780
0.64280, 0.53840
0.64100, 0.54780
0.64400, 0.55000
0.62920, 0.56020
0.64160, 0.54100
0.63120, 0.52480
0.63660, 0.53900
0.64000, 0.54740
0.63700, 0.55140
0.63520, 0.55700
0.63040, 0.55280
0.63140, 0.54240
0.64600, 0.55180
0.65480, 0.54780
0.64960, 0.55220
0.66200, 0.55460
0.67840, 0.55200
0.66620, 0.54420
0.67860, 0.56240
0.66220, 0.57020
0.65960, 0.58020
0.66640, 0.56700
0.66380, 0.57720
0.67260, 0.58120
0.67000, 0.56900
0.66940, 0.57520
0.67120, 0.56960
0.66420, 0.55680
0.65980, 0.55880
0.66660, 0.55280
0.68360, 0.54540
0.68560, 0.54580
0.69340, 0.55500
0.67860, 0.56560
0.69760, 0.55600
0.69320, 0.54100
0.69960, 0.55420
0.68680, 0.54940
0.68740, 0.54600
0.68940, 0.53860
0.70020, 0.53220
0.68240, 0.52520
0.69660, 0.52480
0.70100, 0.51100
0.70220, 0.52780
0.69620, 0.53660
0.68680, 0.54340
0.68340, 0.54000
0.67900, 0.53340
0.67780, 0.53860
0.65220, 0.54680
0.64620, 0.54260
0.64880, 0.54860
0.64500, 0.54600
0.64000, 0.55300
0.63500, 0.55340
0.64640, 0.54360
0.64940, 0.54080
0.65340, 0.54760
0.64620, 0.53240
0.66040, 0.52840
0.64700, 0.53020
0.64040, 0.53160
0.64040, 0.53500
0.64120, 0.53120
0.63820, 0.53740
0.63780, 0.54100
0.62440, 0.53040
0.61540, 0.52600
0.62300, 0.53000
0.62760, 0.52180
0.62940, 0.53060
0.62940, 0.52880
0.63760, 0.53600
0.62400, 0.52960
0.62540, 0.53120
0.63080, 0.52600
0.63020, 0.52660
0.62760, 0.51800
0.63120, 0.52060
0.62560, 0.51360
0.62460, 0.51880
0.63180, 0.51760
0.63740, 0.52100
0.64020, 0.51880
0.64420, 0.51440
0.64560, 0.52380
0.63900, 0.51100
0.62840, 0.49760
0.62480, 0.49360
0.63820, 0.49200
0.63700, 0.49680
0.64680, 0.50360
0.64440, 0.50640
0.64640, 0.50220
0.66320, 0.50000
0.65220, 0.51900
0.65380, 0.51120
0.64080, 0.50960
0.64060, 0.50660
0.63080, 0.51260
0.62620, 0.51980
0.62360, 0.51500
0.62140, 0.50700
0.63060, 0.50260
0.63400, 0.49400
0.63740, 0.48700
0.63720, 0.48180
0.63660, 0.47920
0.64980, 0.46820
0.62880, 0.46960
0.63140, 0.48400
0.62420, 0.48600
0.61800, 0.47820
0.61060, 0.49400
0.61860, 0.51240
0.62160, 0.51340
0.63480, 0.49980
0.63860, 0.50620
0.64640, 0.51380
0.64400, 0.51300
0.64440, 0.52220
0.64100, 0.52940
0.64740, 0.52720
0.65680, 0.52560
0.65240, 0.51880
0.64240, 0.52140
0.65060, 0.52380
0.63840, 0.51780
0.64980, 0.53360
0.65520, 0.54080
0.63760, 0.53460
0.63280, 0.53700
0.62500, 0.53160
0.61880, 0.53920
0.61300, 0.53680
0.61980, 0.51700
0.62820, 0.49940
0.62000, 0.48780
0.61480, 0.48980
0.60220, 0.49680
0.60620, 0.48880
0.59660, 0.48880
0.60020, 0.48220
0.59820, 0.49060
0.60940, 0.48860
0.59340, 0.48280
0.60240, 0.48320
0.60920, 0.48420
0.60740, 0.48340
0.60780, 0.50140
0.61260, 0.49680
0.60500, 0.48800
0.61840, 0.48560
0.62020, 0.48040
0.63220, 0.47580
0.64540, 0.45740
0.63520, 0.47260
0.62600, 0.48260
0.63020, 0.48800
0.62540, 0.48720
0.62280, 0.48440
0.63260, 0.49820
0.63820, 0.48620
0.63680, 0.49360
0.63720, 0.48700
0.62740, 0.48460
0.63480, 0.50380
0.63400, 0.51080
0.64140, 0.51240
0.65380, 0.51140
0.65640, 0.51740
0.65220, 0.53180
0.63980, 0.52780
0.63820, 0.52420
0.62860, 0.53140
0.60360, 0.52280
0.62160, 0.52160
0.63560, 0.51880
0.64180, 0.52500
0.64560, 0.52880
0.64360, 0.53460
0.64420, 0.52940
0.63900, 0.52480
0.65280, 0.53140
0.66780, 0.53520
0.67300, 0.53100
0.67460, 0.52000
0.68240, 0.51120
0.69900, 0.50220
0.70760, 0.49520
0.70080, 0.50380
0.69500, 0.49300
0.68660, 0.49580
0.68060, 0.48960
0.67560, 0.48460
0.67740, 0.47420
0.68060, 0.46220
0.70100, 0.47560
0.70620, 0.46720
0.70500, 0.45880
0.68760, 0.46660
0.68200, 0.45800
0.68640, 0.45920
0.67680, 0.44600
0.67380, 0.44600
0.66560, 0.46040
0.66340, 0.43720
0.66000, 0.45060
0.66640, 0.44600
0.66360, 0.45620
0.66660, 0.45020
0.67200, 0.45400
0.65600, 0.46160
0.66180, 0.46780
0.66100, 0.45780
0.65940, 0.44740
0.66940, 0.43600
0.67700, 0.44820
0.67580, 0.45760
0.67100, 0.47500
0.66160, 0.46500
0.67180, 0.46940
0.67140, 0.48800
0.68220, 0.48940
0.68320, 0.47120
0.66800, 0.48040
0.66620, 0.46380
0.65200, 0.45080
0.65240, 0.46080
0.63980, 0.45240
0.64580, 0.45740
0.62680, 0.46200
0.64780, 0.46380
0.63500, 0.48040
0.61580, 0.47620
0.63360, 0.46540
0.62980, 0.46560
0.64040, 0.45520
0.63720, 0.46980
0.62780, 0.46600
0.62700, 0.46320
0.63940, 0.45900
